GeneID	tissue_spec	tissue_spec_tau
ENSG00000230936.1	1	1
ENSG00000132434.5	0.20970888245412855	0.37533546695439285
ENSG00000154978.8	0.21095516399305958	0.3982686776322467
ENSG00000223475.1	0.5764693624147866	0.9851449872380266
ENSG00000233977.1	0.563067346425192	0.9837290317066906
ENSG00000231394.1	0.5324746448445317	0.979986842412279
ENSG00000234844.1	NA	NaN
ENSG00000235207.1	1	1
ENSG00000231317.1	0.6435482855943879	0.9906955005531191
ENSG00000176826.11	0.23352751015711004	0.6525905941636503
ENSG00000252857.1	NA	NaN
ENSG00000224971.1	NA	NaN
ENSG00000237799.1	0.4215992979580335	0.9564129523376482
ENSG00000226278.1	0.48647177586131984	0.9726097604335825
ENSG00000206729.1	NA	NaN
ENSG00000154997.8	0.8897049586110756	0.9992959950657232
ENSG00000235738.1	NA	NaN
ENSG00000225270.1	NA	NaN
ENSG00000229762.1	NA	NaN
ENSG00000225018.1	NA	NaN
ENSG00000227499.1	NA	NaN
ENSG00000178665.10	0.22421721762870017	0.5746953336007107
ENSG00000265676.1	NA	NaN
ENSG00000146729.5	0.20866431696289833	0.3549342961711232
ENSG00000239789.1	0.20210928934792438	0.1956396467351169
ENSG00000146733.9	0.2106827115842549	0.39337953739677056
ENSG00000146731.6	0.20304388164756693	0.2223055869480608
ENSG00000206603.1	0.2796308826379774	0.833959574683054
ENSG00000207168.1	0.2478511681434109	0.7339711329539381
ENSG00000129103.13	0.20071652090032222	0.15284052665026018
ENSG00000164776.5	0.25368989790543595	0.7585910328081062
ENSG00000238673.1	NA	NaN
ENSG00000106153.12	0.20082255568652574	0.15623683045844786
ENSG00000185290.3	0.2554568113799256	0.7653235043802964
ENSG00000230191.1	NA	NaN
ENSG00000233028.1	0.32615735487805086	0.901850972892451
ENSG00000227491.1	NA	NaN
ENSG00000265887.1	NA	NaN
ENSG00000223559.1	0.23711442145817885	0.6764828166712639
ENSG00000224155.2	0.24642580637995282	0.7273397431803613
ENSG00000203462.2	NA	NaN
ENSG00000202296.1	NA	NaN
ENSG00000231299.1	NA	NaN
ENSG00000225371.1	0.3372125442302687	0.9118717876509816
ENSG00000224370.1	NA	NaN
ENSG00000223330.1	NA	NaN
ENSG00000232944.1	NA	NaN
ENSG00000237268.2	0.5097478573336514	0.9766496979564502
ENSG00000225488.1	NA	NaN
ENSG00000226485.1	NA	NaN
ENSG00000261275.1	NA	NaN
ENSG00000231504.1	NA	NaN
ENSG00000223740.1	NA	NaN
ENSG00000233288.1	0.2706284563287885	0.8126163867512602
ENSG00000224947.1	NA	NaN
ENSG00000213650.3	NA	NaN
ENSG00000234716.1	NA	NaN
ENSG00000213067.2	NA	NaN
ENSG00000271047.1	NA	NaN
ENSG00000229909.1	NA	NaN
ENSG00000228303.1	NA	NaN
ENSG00000233437.1	NA	NaN
ENSG00000225244.3	NA	NaN
ENSG00000264426.1	NA	NaN
ENSG00000263803.1	NA	NaN
ENSG00000189166.6	0.5726251720896415	0.9847512716327786
ENSG00000214668.4	NA	NaN
ENSG00000229508.2	NA	NaN
ENSG00000185177.8	NA	NaN
ENSG00000235095.1	0.3815963493533938	0.9403800421718546
ENSG00000231537.1	1	1
ENSG00000225295.1	1	1
ENSG00000228440.1	NA	NaN
ENSG00000224880.1	NA	NaN
ENSG00000224723.1	NA	NaN
ENSG00000230764.1	NA	NaN
ENSG00000237309.1	NA	NaN
ENSG00000236692.1	NA	NaN
ENSG00000228851.1	NA	NaN
ENSG00000227584.1	NA	NaN
ENSG00000230531.1	NA	NaN
ENSG00000234671.1	NA	NaN
ENSG00000169325.9	0.6538508715689846	0.9913660715129146
ENSG00000234089.1	NA	NaN
ENSG00000238431.1	NA	NaN
ENSG00000266168.1	NA	NaN
ENSG00000227182.1	NA	NaN
ENSG00000235368.1	NA	NaN
ENSG00000182111.8	NA	NaN
ENSG00000270957.1	NA	NaN
ENSG00000233601.1	NA	NaN
ENSG00000243981.4	NA	NaN
ENSG00000270749.1	NA	NaN
ENSG00000229627.2	NA	NaN
ENSG00000230796.1	NA	NaN
ENSG00000237639.2	NA	NaN
ENSG00000233962.1	NA	NaN
ENSG00000236261.1	NA	NaN
ENSG00000234085.1	NA	NaN
ENSG00000227015.1	NA	NaN
ENSG00000232161.1	NA	NaN
ENSG00000230271.1	NA	NaN
ENSG00000250923.1	NA	NaN
ENSG00000224484.1	NA	NaN
ENSG00000236907.1	NA	NaN
ENSG00000250618.1	NA	NaN
ENSG00000224653.1	NA	NaN
ENSG00000223836.1	NA	NaN
ENSG00000237236.1	NA	NaN
ENSG00000231232.3	NA	NaN
ENSG00000231484.1	NA	NaN
ENSG00000271696.1	NA	NaN
ENSG00000233918.1	NA	NaN
ENSG00000207443.1	NA	NaN
ENSG00000227148.1	NA	NaN
ENSG00000233454.1	NA	NaN
ENSG00000265865.1	NA	NaN
ENSG00000233782.1	NA	NaN
ENSG00000234312.1	NA	NaN
ENSG00000231523.1	NA	NaN
ENSG00000199231.1	NA	NaN
ENSG00000237572.1	NA	NaN
ENSG00000226075.2	NA	NaN
ENSG00000240651.1	NA	NaN
ENSG00000236638.1	NA	NaN
ENSG00000185037.9	NA	NaN
ENSG00000226587.1	NA	NaN
ENSG00000227298.1	NA	NaN
ENSG00000232165.1	NA	NaN
ENSG00000230000.1	NA	NaN
ENSG00000227923.1	NA	NaN
ENSG00000229301.1	NA	NaN
ENSG00000236284.1	NA	NaN
ENSG00000230361.1	NA	NaN
ENSG00000230600.1	NA	NaN
ENSG00000232817.1	NA	NaN
ENSG00000223889.1	NA	NaN
ENSG00000234387.1	NA	NaN
ENSG00000268181.1	NA	NaN
ENSG00000234467.1	NA	NaN
ENSG00000227426.1	NA	NaN
ENSG00000224368.1	NA	NaN
ENSG00000227305.1	NA	NaN
ENSG00000197990.6	NA	NaN
ENSG00000230132.1	NA	NaN
ENSG00000164740.5	NA	NaN
ENSG00000228645.2	NA	NaN
ENSG00000214660.6	NA	NaN
ENSG00000223566.1	0.5598189553674833	0.9833668829372008
ENSG00000266487.1	NA	NaN
ENSG00000265214.1	NA	NaN
ENSG00000226401.3	NA	NaN
ENSG00000226411.1	NA	NaN
ENSG00000271466.1	NA	NaN
ENSG00000227397.1	NA	NaN
ENSG00000236574.1	NA	NaN
ENSG00000225451.1	0.3887363900180325	0.9437440977623075
ENSG00000236299.3	0.6698411644402158	0.9923296775687683
ENSG00000235720.1	0.22236564810588855	0.5556826613708918
ENSG00000226581.1	0.243406950508522	0.7123729039263633
ENSG00000263891.1	NA	NaN
ENSG00000226342.1	0.2555416360039825	0.7656391022974549
ENSG00000227910.1	0.24023642270868828	0.6951544244394889
ENSG00000265017.1	NA	NaN
ENSG00000213645.2	NA	NaN
ENSG00000233173.1	NA	NaN
ENSG00000231264.1	NA	NaN
ENSG00000228660.1	0.5397238122872396	0.980944584223815
ENSG00000230639.1	NA	NaN
ENSG00000176232.10	NA	NaN
ENSG00000241149.2	NA	NaN
ENSG00000228564.1	NA	NaN
ENSG00000257482.3	0.23121671481507033	0.6356070943745707
ENSG00000214652.4	0.22246619679278323	0.5567515790659515
ENSG00000223558.1	0.244390570064846	0.7173936477927108
ENSG00000224458.3	0.29512151154781596	0.8628312360736944
ENSG00000248704.1	NA	NaN
ENSG00000248315.1	NA	NaN
ENSG00000230052.1	NA	NaN
ENSG00000233385.1	NA	NaN
ENSG00000227035.1	NA	NaN
ENSG00000234234.1	NA	NaN
ENSG00000234700.1	NA	NaN
ENSG00000230252.1	NA	NaN
ENSG00000235646.1	NA	NaN
ENSG00000229881.1	NA	NaN
ENSG00000236976.1	1	1
ENSG00000213643.3	NA	NaN
ENSG00000235227.1	NA	NaN
ENSG00000213644.2	1	1
ENSG00000223614.1	NA	NaN
ENSG00000197123.5	NA	NaN
ENSG00000234444.5	0.21451614100551208	0.4564634840260705
ENSG00000227986.1	0.21585993734955977	0.47598059295883244
ENSG00000232727.2	0.36459869190775296	0.931214211120407
ENSG00000223845.1	NA	NaN
ENSG00000228014.1	0.26980267351613574	0.8104456675092401
ENSG00000228653.2	0.22145018392718308	0.5457474666194791
ENSG00000173041.7	0.2117721651356841	0.41253315378210054
ENSG00000223974.1	0.32786975367981064	0.9035072001219484
ENSG00000235349.1	0.2885007496831766	0.8515146661399737
ENSG00000213642.3	0.25886512682158325	0.7774888910827689
ENSG00000224669.1	0.5770912673313676	0.9852077766138734
ENSG00000196247.7	0.23262393770124934	0.6461090682721288
ENSG00000271550.1	0.24980862754859556	0.7426608114706706
ENSG00000224172.1	0.3470479935783227	0.9196041931035983
ENSG00000197008.5	0.20783975204396377	0.33800773779036164
ENSG00000234338.1	0.22396756440484877	0.5722122329163861
ENSG00000182722.5	0.2734914671702975	0.8198480220981703
ENSG00000213640.3	0.26292993443833335	0.7907291256477871
ENSG00000198039.7	0.23743157731521602	0.6784644510925145
ENSG00000189316.3	0.2587370715652284	0.7770502229306672
ENSG00000223476.1	0.2807640126598897	0.8363759005354964
ENSG00000270948.1	0.2367652099918578	0.674277514685341
ENSG00000152926.10	0.21693036621300654	0.49069170803214057
ENSG00000213462.4	0.2202681128194588	0.5323536513583464
ENSG00000201165.1	NA	NaN
ENSG00000234585.2	0.20627797987109886	0.30377296872474685
ENSG00000207344.1	1	1
ENSG00000207062.1	0.22645195901392579	0.5958879193509026
ENSG00000227113.2	0.22075841002260477	0.5379889149606637
ENSG00000226002.1	0.2181888372288021	0.5071121288428831
ENSG00000164669.8	0.23795115544538303	0.6816679530751091
ENSG00000237026.1	0.5021249305064988	0.9754028021219279
ENSG00000229064.1	0.5658856627413562	0.9840370713156052
ENSG00000225414.1	NA	NaN
ENSG00000265175.1	NA	NaN
ENSG00000252102.1	NA	NaN
ENSG00000200130.1	NA	NaN
ENSG00000231556.1	NA	NaN
ENSG00000232906.1	0.6523195199451522	0.9912689579264236
ENSG00000146757.9	0.22408924100356586	0.5734254833073089
ENSG00000238124.1	NA	NaN
ENSG00000226767.1	0.37589113218678527	0.9374974595026334
ENSG00000235421.1	0.3003261927706655	0.8708336736069044
ENSG00000230386.4	NA	NaN
ENSG00000269558.1	0.2761988144660399	0.8262926825369786
ENSG00000232270.2	0.2436520992501967	0.7136377753071917
ENSG00000228409.1	0.2097123791203842	0.37540189635408544
ENSG00000206634.1	0.22037104025603482	0.5335462392665085
ENSG00000206785.1	0.2352502015709491	0.6644165854685031
ENSG00000224316.1	0.25075389822301364	0.7466938096287216
ENSG00000200670.1	NA	NaN
ENSG00000236529.1	0.2837265860317111	0.8424424369755206
ENSG00000201560.1	NA	NaN
ENSG00000196715.5	0.20945936813272192	0.370563760992554
ENSG00000169919.12	0.20501719231608673	0.2738448631450825
ENSG00000224365.1	NA	NaN
ENSG00000229886.1	0.2782038990711261	0.830837010495813
ENSG00000252997.1	NA	NaN
ENSG00000205596.4	NA	NaN
ENSG00000126522.12	0.21719740049062886	0.4942527297618261
ENSG00000241258.2	0.19978523353823618	0.12196049331050092
ENSG00000234185.2	0.3387877723029392	0.9131791279629191
ENSG00000169902.9	0.21032403298385804	0.38683860148198657
ENSG00000252126.1	NA	NaN
ENSG00000179406.6	0.21417355697783558	0.45128930138091433
ENSG00000222364.1	NA	NaN
ENSG00000251451.1	0.22703930688027374	0.6011659225238787
ENSG00000231234.1	0.20321202508817315	0.2269409311924827
ENSG00000230189.2	0.22228052955452837	0.5547743848884511
ENSG00000252265.1	NA	NaN
ENSG00000236928.2	0.38585927969483413	0.9424194837325199
ENSG00000267941.1	0.2835415981859223	0.8420738752754049
ENSG00000244510.1	NA	NaN
ENSG00000244657.1	0.22648343260015136	0.5961737017799108
ENSG00000223473.1	0.22430564937641395	0.5755690980537235
ENSG00000237310.1	0.21098940193652493	0.39887830776942734
ENSG00000179342.3	0.24277342510628397	0.7090615555310511
ENSG00000234500.1	0.22434277856685914	0.5759350618028065
ENSG00000229180.4	0.211612620933597	0.40979327198927445
ENSG00000232559.2	0.20319387857074267	0.2264429756368838
ENSG00000232491.1	0.2646659564372782	0.7960059081258581
ENSG00000177418.1	0.23948244089512205	0.6908102201170148
ENSG00000225573.3	0.2159503242060805	0.47725054177345316
ENSG00000243335.4	0.2046546095490992	0.2648246187824473
ENSG00000226824.2	0.21321277012166961	0.4363213251563679
ENSG00000154710.11	0.20515861119841827	0.277311414538108
ENSG00000272831.1	0.21608287909571666	0.47910353057131005
ENSG00000271064.1	0.22635636786289848	0.5950178674741402
ENSG00000238841.1	NA	NaN
ENSG00000230583.2	0.27066635380147375	0.8127150681667032
ENSG00000232546.1	0.2387892726300298	0.6867259713504728
ENSG00000230295.1	0.2256921058944904	0.5888843111258057
ENSG00000212568.1	NA	NaN
ENSG00000273142.1	0.21598001897460872	0.4776666176403611
ENSG00000179131.7	0.2909887541814834	0.8559287743997884
ENSG00000106609.12	0.2005098652106032	0.14615266624976436
ENSG00000264761.1	NA	NaN
ENSG00000126524.5	0.20238026635591722	0.20353243347417904
ENSG00000198874.8	0.2082640997723466	0.34681269075023596
ENSG00000233383.1	0.5082526075780672	0.9764105606769626
ENSG00000266525.1	NA	NaN
ENSG00000265024.1	NA	NaN
ENSG00000230358.2	0.22140752672479258	0.5452754157811274
ENSG00000067601.6	0.20744033199642786	0.32953198993199245
ENSG00000201565.1	NA	NaN
ENSG00000106610.10	0.20420958261012734	0.2534858637510346
ENSG00000228019.1	0.2622178784968614	0.7885018336252331
ENSG00000273448.1	0.23323437817336046	0.6505095922708592
ENSG00000235475.1	0.2750315224661275	0.8235589007008463
ENSG00000265600.1	0.679583190800893	0.9928741091736631
ENSG00000226392.1	NA	NaN
ENSG00000237466.1	NA	NaN
ENSG00000233423.1	0.46922932061264566	0.9691176402384426
ENSG00000223948.1	NA	NaN
ENSG00000225209.1	NA	NaN
ENSG00000236531.2	NA	NaN
ENSG00000232975.1	NA	NaN
ENSG00000226829.1	1	1
ENSG00000237754.1	1	1
ENSG00000225959.1	NA	NaN
ENSG00000228429.1	NA	NaN
ENSG00000222428.1	NA	NaN
ENSG00000233689.1	NA	NaN
ENSG00000200189.1	NA	NaN
ENSG00000236839.1	NA	NaN
ENSG00000265655.1	NA	NaN
ENSG00000225718.1	NA	NaN
ENSG00000230654.1	NA	NaN
ENSG00000229031.1	NA	NaN
ENSG00000252423.1	NA	NaN
ENSG00000200857.1	NA	NaN
ENSG00000266210.1	NA	NaN
ENSG00000234215.2	0.27156321876454137	0.8150268063123609
ENSG00000158321.11	0.2081675145900005	0.3448263564071404
ENSG00000236978.1	NA	NaN
ENSG00000185274.7	0.22233492959880874	0.5553552325074133
ENSG00000265878.1	NA	NaN
ENSG00000266688.1	NA	NaN
ENSG00000199940.1	0.5316664466416929	0.9798770766245841
ENSG00000183166.6	0.28662238927952355	0.8480434525814039
ENSG00000201014.1	NA	NaN
ENSG00000235581.1	NA	NaN
ENSG00000228769.1	NA	NaN
ENSG00000254184.3	0.21371952407838224	0.4443014507946108
ENSG00000266772.1	NA	NaN
ENSG00000264494.1	NA	NaN
ENSG00000270694.1	NA	NaN
ENSG00000270555.1	NA	NaN
ENSG00000266569.1	NA	NaN
ENSG00000225648.1	0.20400966758483574	0.2482935074844245
ENSG00000266135.1	NA	NaN
ENSG00000179994.6	NA	NaN
ENSG00000196313.7	0.2060022160051289	0.29741070322757646
ENSG00000272843.1	0.22562222211159466	0.5882299925390778
ENSG00000106133.13	0.2140627150169776	0.44959723161935544
ENSG00000155428.8	0.24635125947681225	0.7269855430060852
ENSG00000174353.13	0.20912425272378288	0.3640559517406817
ENSG00000205584.6	1	1
ENSG00000201862.1	NA	NaN
ENSG00000267985.1	NA	NaN
ENSG00000229018.4	0.21333506529944624	0.4382649775912546
ENSG00000201282.1	NA	NaN
ENSG00000198305.6	NA	NaN
ENSG00000174384.8	0.6221570437174831	0.9891650102183247
ENSG00000199913.1	NA	NaN
ENSG00000205580.4	NA	NaN
ENSG00000233369.3	0.20709571739347843	0.32206811269453717
ENSG00000233523.1	NA	NaN
ENSG00000182487.8	0.3076812324756185	0.8809976195883494
ENSG00000214544.3	0.22206766387299315	0.5524892252598458
ENSG00000205578.4	0.22158195060964536	0.5472004153230452
ENSG00000130305.12	0.2044212618753456	0.25891658795637884
ENSG00000146755.6	0.4223240172641338	0.9566492189660093
ENSG00000225005.1	0.607341264159518	0.9879833538113725
ENSG00000077800.7	0.22343490232966878	0.5668321567333497
ENSG00000206709.1	NA	NaN
ENSG00000202035.1	NA	NaN
ENSG00000188763.3	0.23802944048486108	0.6821460718724375
ENSG00000009954.6	0.20244172427985918	0.20530387592453647
ENSG00000252713.1	NA	NaN
ENSG00000106635.3	0.20144593843307979	0.17573475777593497
ENSG00000106638.11	0.2073053148197953	0.3266246188398082
ENSG00000009950.11	0.24009574565371605	0.6943515166091623
ENSG00000176428.5	0.2150603691134816	0.4645143604529101
ENSG00000176410.7	0.20600944453947767	0.29757875287198854
ENSG00000071462.7	0.20131273563718588	0.1716345944699058
ENSG00000106089.7	0.23270666485898284	0.6467107941598026
ENSG00000265724.1	NA	NaN
ENSG00000241709.2	1	1
ENSG00000225969.1	0.3105119608053174	0.8845933793675392
ENSG00000106077.14	0.21139563055321497	0.40603164664597285
ENSG00000165215.5	0.27700803079751823	0.8281493018981942
ENSG00000189143.8	0.25331437500938125	0.7571201184991366
ENSG00000165171.6	0.2328553721031914	0.6477881785507318
ENSG00000175877.3	0.4475907301469846	0.9639868859485612
ENSG00000261467.2	0.3326141095097662	0.9078907077053152
ENSG00000049540.12	0.22241193974598594	0.5561753187678697
ENSG00000232415.1	0.2494947234464917	0.741298518627518
ENSG00000106683.10	0.21285058507722476	0.4304972736669147
ENSG00000106682.10	0.1994515341287062	0.11041554041286947
ENSG00000207741.1	0.22853745288786176	0.6141195470260511
ENSG00000086730.12	0.2574362314595209	0.7725145301769027
ENSG00000049541.6	0.2121015333384383	0.4181212224662614
ENSG00000252538.1	NA	NaN
ENSG00000106665.11	0.2101608429195858	0.3838225548236045
ENSG00000006704.6	0.21522522798063426	0.46691321659772983
ENSG00000238391.1	NA	NaN
ENSG00000252378.1	NA	NaN
ENSG00000273069.1	0.25474744618410083	0.7626573066286391
ENSG00000077809.8	0.20147329885054022	0.1765725910896865
ENSG00000232729.3	0.24472974148888726	0.7190918310447492
ENSG00000160828.13	0.20613403414698794	0.3004643764158042
ENSG00000232210.1	0.23893457310175248	0.6875894191541466
ENSG00000158517.9	0.29505749510222457	0.8627281813398168
ENSG00000196275.9	0.2140112589869414	0.44880870212537644
ENSG00000123965.12	0.20802374933851753	0.3418504550670656
ENSG00000239069.1	NA	NaN
ENSG00000184616.7	0.2209809656495455	0.5405091972583581
ENSG00000183086.10	0.2711850697303292	0.8140575911618901
ENSG00000174374.9	0.2028534712978053	0.21699801587960804
ENSG00000174428.12	0.2135597676906721	0.441806565380287
ENSG00000165178.8	0.31633446861523384	0.8915010360609849
ENSG00000232561.2	0.2029627561414099	0.2200519006461475
ENSG00000223981.1	NA	NaN
ENSG00000205509.3	0.4200688670761137	0.9559087244758528
ENSG00000189011.9	0.22484745588178312	0.580857395994517
ENSG00000202021.1	NA	NaN
ENSG00000230195.1	0.20897221671132737	0.3610653149393137
ENSG00000198750.7	0.2527384488926361	0.7548360136100238
ENSG00000224804.4	NA	NaN
ENSG00000249595.1	NA	NaN
ENSG00000254977.1	NA	NaN
ENSG00000174368.13	0.21388708627107522	0.4468978944019939
ENSG00000205508.3	NA	NaN
ENSG00000188073.7	0.23629775757117144	0.6712864813900291
ENSG00000199641.1	NA	NaN
ENSG00000205506.5	NA	NaN
ENSG00000198632.7	0.28688951302493737	0.8485446459339016
ENSG00000202178.1	NA	NaN
ENSG00000205505.7	0.39226585628801036	0.9453149381062073
ENSG00000199870.1	NA	NaN
ENSG00000205583.9	0.21388300152766615	0.4468348455157257
ENSG00000268891.1	NA	NaN
ENSG00000201138.1	NA	NaN
ENSG00000146722.7	0.24881347891693695	0.7383015352766226
ENSG00000178809.7	0.24270335769489748	0.7086914989179625
ENSG00000223705.5	0.20580063430481998	0.29269625523490705
ENSG00000135213.8	0.2037643430461572	0.24183589837958003
ENSG00000170092.10	0.21977611459217217	0.5265812541336757
ENSG00000127957.12	0.20649678282224915	0.30875081319800435
ENSG00000200874.1	NA	NaN
ENSG00000127946.12	0.2089076699916207	0.3597883395362375
ENSG00000264312.1	NA	NaN
ENSG00000006606.4	0.2881781374785547	0.8509271792977279
ENSG00000106178.2	0.41522293109523867	0.9542633008062543
ENSG00000219039.2	0.7155374156614762	0.9946362202714437
ENSG00000005486.12	0.20750508029969705	0.3309185899450926
ENSG00000127948.9	0.21044827876353378	0.3891179833563813
ENSG00000235090.1	0.3376986574450589	0.9122782027852467
ENSG00000201643.1	0.5795801175899175	0.9854565813443623
ENSG00000189077.6	0.20394926858288975	0.24671248548205255
ENSG00000127952.12	0.2057572651257964	0.2916748373812917
ENSG00000146701.7	0.20454350243489727	0.26202172754808933
ENSG00000230882.1	0.3093341078061522	0.8831170796695292
ENSG00000251798.1	NA	NaN
ENSG00000227038.2	0.31953478212886544	0.8950413389316543
ENSG00000238935.1	NA	NaN
ENSG00000213549.3	0.8024078225212278	0.9976213242161391
ENSG00000224273.1	0.6587563496492874	0.9916713422957578
ENSG00000228829.1	NA	NaN
ENSG00000177679.14	0.25117876648662585	0.7484733352156682
ENSG00000263569.1	NA	NaN
ENSG00000106211.8	0.2059717783547359	0.2967023252651174
ENSG00000170027.5	0.20661396518713715	0.3113916163829512
ENSG00000213548.3	NA	NaN
ENSG00000146700.8	0.2534876614675575	0.7578006651782354
ENSG00000188372.10	0.20659004108142254	0.31085387897155287
ENSG00000091073.15	0.2174458981140014	0.4975288163533385
ENSG00000233980.1	0.3462853014275231	0.9190395793604335
ENSG00000250614.1	0.5404195394664674	0.981034029731685
ENSG00000243566.2	0.27669841491104774	0.8274426046063429
ENSG00000250778.1	0.48415322106367653	0.97216709828494
ENSG00000238560.1	NA	NaN
ENSG00000230305.2	0.2232855459113826	0.5653031748063938
ENSG00000185040.11	0.2348297631583227	0.661592393956591
ENSG00000205485.9	0.20964641778894322	0.37414672489958906
ENSG00000146707.10	0.20259645032143003	0.20973355877449193
ENSG00000214243.3	0.22518778862213285	0.5841229890083981
ENSG00000221249.1	NA	NaN
ENSG00000231183.3	NA	NaN
ENSG00000231087.2	0.3660420486938911	0.9320637447741217
ENSG00000225703.1	0.5574125312790086	0.9830935816541538
ENSG00000186704.8	0.21991090064735708	0.5281745546365426
ENSG00000242435.1	0.2809619157498974	0.8367923251838046
ENSG00000241350.1	0.3537030042424989	0.9243050265211822
ENSG00000201885.1	NA	NaN
ENSG00000186645.6	0.22723651363107455	0.6029122664429524
ENSG00000233448.2	0.21551174274362006	0.4710390760890591
ENSG00000201959.1	NA	NaN
ENSG00000205482.7	0.21888854003268687	0.5158582922733433
ENSG00000237815.1	0.2167732354006746	0.4885763787580825
ENSG00000225726.1	0.23676662036247553	0.674286471091279
ENSG00000214439.3	0.21697499428547495	0.4912897969805727
ENSG00000213542.3	0.21966713383827963	0.5252863420584349
ENSG00000135205.10	0.21074858594618062	0.3945678633390937
ENSG00000127951.5	0.22820322860461106	0.611291123044345
ENSG00000250990.1	0.22671972690908748	0.5983085205099127
ENSG00000186088.11	0.21771564840680735	0.5010445883927381
ENSG00000273341.1	0.3504307837798172	0.9220430519883694
ENSG00000238453.1	NA	NaN
ENSG00000237620.1	NA	NaN
ENSG00000127947.11	0.20347195752134062	0.23401328076040875
ENSG00000214293.4	0.21567729903933808	0.4733984482802504
ENSG00000187257.10	0.20406992704867521	0.24986517064010472
ENSG00000135211.5	0.20270688861114916	0.21286923510751232
ENSG00000006576.12	0.21802715664951255	0.5050530672279829
ENSG00000222432.1	NA	NaN
ENSG00000232756.1	0.44108649204081796	0.9622522268356797
ENSG00000187391.13	0.21645238065790118	0.4842103854693531
ENSG00000231322.1	0.6723746145203053	0.9924742473871482
ENSG00000226230.1	NA	NaN
ENSG00000235751.3	0.38775457475445274	0.943296625278208
ENSG00000251276.1	NA	NaN
ENSG00000226978.1	0.3917577870051918	0.9450923834256741
ENSG00000212545.1	NA	NaN
ENSG00000229110.1	0.5149207863213456	0.9774573389955502
ENSG00000212482.1	NA	NaN
ENSG00000222024.2	0.5274533154099619	0.9792947988504778
ENSG00000234456.3	0.20656513186484915	0.31029323078588233
ENSG00000226285.1	1	1
ENSG00000200786.1	NA	NaN
ENSG00000206818.1	NA	NaN
ENSG00000230853.1	1	1
ENSG00000127955.11	0.21180954140634245	0.4131718829269126
ENSG00000244392.2	NA	NaN
ENSG00000234223.2	1	1
ENSG00000240347.2	NA	NaN
ENSG00000232667.5	0.7865260730569759	0.9971878179455635
ENSG00000135218.13	0.24692309528365886	0.7296835547390933
ENSG00000223550.1	NA	NaN
ENSG00000214415.3	0.5610085075397524	0.9835003953429557
ENSG00000229436.1	0.2966509262557877	0.8652588602749407
ENSG00000075223.9	0.2194523090567433	0.522716199337671
ENSG00000237896.2	NA	NaN
ENSG00000226671.1	NA	NaN
ENSG00000223514.1	NA	NaN
ENSG00000224134.1	NA	NaN
ENSG00000232968.1	NA	NaN
ENSG00000234113.2	NA	NaN
ENSG00000233491.2	0.46782152167861957	0.9688108808425578
ENSG00000230196.1	NA	NaN
ENSG00000019991.11	0.23597506072558483	0.6691951477317534
ENSG00000263416.1	NA	NaN
ENSG00000153956.11	0.21852624354970096	0.5113627283324536
ENSG00000223770.1	0.4345660277396538	0.9604112740746237
ENSG00000221262.1	NA	NaN
ENSG00000213530.3	NA	NaN
ENSG00000228711.1	NA	NaN
ENSG00000186472.15	0.26958151082716786	0.8098575835409043
ENSG00000202281.1	NA	NaN
ENSG00000235503.2	NA	NaN
ENSG00000170381.8	0.25837492768797554	0.7758021469840216
ENSG00000230617.1	NA	NaN
ENSG00000230244.1	NA	NaN
ENSG00000222994.1	NA	NaN
ENSG00000075213.6	0.25417887405693596	0.7604849608524344
ENSG00000227982.1	NA	NaN
ENSG00000235139.2	0.870479147823935	0.9990207065156265
ENSG00000265050.1	NA	NaN
ENSG00000235243.1	NA	NaN
ENSG00000232605.1	NA	NaN
ENSG00000232019.1	0.2315635100225828	0.6382428036539686
ENSG00000229251.2	0.2498865132765753	0.7429970256347277
ENSG00000153993.9	0.2734717598772264	0.8197997472948808
ENSG00000224059.1	NA	NaN
ENSG00000230614.3	NA	NaN
ENSG00000225128.1	NA	NaN
ENSG00000227785.1	0.3412539835725298	0.9151712205177939
ENSG00000236610.1	NA	NaN
ENSG00000198822.6	0.26862084941910536	0.8072694892194598
ENSG00000231255.1	0.2857461710030792	0.8463814301227075
ENSG00000233073.1	0.2752362666658653	0.8240432432581923
ENSG00000164659.10	0.21853545957118214	0.5114779597373793
ENSG00000261462.1	0.3074619538812653	0.8807121510862441
ENSG00000224046.1	0.21883290304294079	0.5151724749120811
ENSG00000135164.14	0.2020365679135293	0.19349837843589507
ENSG00000135185.7	0.21456215555575808	0.45715213520598735
ENSG00000200397.1	NA	NaN
ENSG00000182165.13	0.20304824033911562	0.22242635335511593
ENSG00000005469.7	0.21332176629846078	0.43805416889309495
ENSG00000005471.11	0.3432872253028587	0.9167652405870104
ENSG00000085563.10	0.2504056413108319	0.7452199383064604
ENSG00000231956.1	0.33238950582398996	0.90768971028179
ENSG00000238587.1	NA	NaN
ENSG00000105784.11	0.23926905480581762	0.689562280476625
ENSG00000075303.8	0.21168725659490295	0.411077715726398
ENSG00000006634.3	0.24084896097967257	0.6986104739628332
ENSG00000008277.10	0.2527334673829307	0.7548161063016128
ENSG00000075142.9	0.20403477023322447	0.24894891559623425
ENSG00000254003.1	0.2931461424616263	0.8595962721017466
ENSG00000228113.3	0.34050337784741913	0.9145718384037737
ENSG00000264868.1	0.22708967936989488	0.6016132096393852
